Avg_Infect_over_1_period,g_val,Initial_Conditions,Max_total_pop,Min_total_pop,period
0.0,0.1,"[100, 1]",10.0,5.554151659927659e-43,1
0.0,1.05,"[10.0, 1.9e-322]",10.000730960352193,0.0007593810810087209,1
0.0,2.0,"[10.000759381081009, 9e-323]",10.067836549063042,0.06916379811189612,1
0.0,3.0,"[10.069163798111896, 5.4e-323]",10.369937065900356,0.37436024622403213,1
0.0,3.142857142857143,"[10.374360246224033, 5e-323]",10.433078263216425,0.4379563000344167,1
0.0,3.2857142857142856,"[10.437956300034417, 5e-323]",10.500548507804973,0.5058715424540132,1
0.0,3.4285714285714284,"[10.505871542454013, 5e-323]",10.572095927506322,0.5778520467364274,1
0.0,3.571428571428571,"[10.577852046736428, 5e-323]",10.647473532299482,0.6536493976955716,1
0.0,3.7142857142857144,"[10.653649397695572, 5e-323]",10.72644266207197,0.7330240162866901,1
0.0,3.857142857142857,"[10.73302401628669, 5e-323]",10.808775204019337,0.8157472704413175,1
0.0,4.0,"[10.815747270441317, 5e-323]",10.89425489833852,0.9016026911604254,1
0.0,4.142857142857142,"[10.901602691160425, 5e-323]",10.982677980633872,0.9903865411619162,1
0.0,4.285714285714286,"[10.990386541161916, 5e-323]",11.073853351319269,1.0819079245594523,1
0.0,4.428571428571429,"[11.081907924559452, 5e-323]",11.167602415704373,1.1759885792372826,1
0.0,4.571428571428571,"[11.175988579237282, 5e-323]",11.263758701927758,1.2724624571074188,1
0.0,4.714285714285714,"[11.27246245710742, 5e-323]",11.362167335726511,1.3711751694397638,1
0.0,4.857142857142857,"[11.371175169439764, 5e-323]",11.462684429569988,1.4719833532260398,1
0.0,5.0,"[11.47198335322604, 5e-323]",11.565176427496654,1.5747539985916374,1
0.0,6.0,"[11.574753998591637, 5e-323]",12.328565180609854,2.3397905341519025,1
0.0,7.0,"[12.339790534151902, 5e-323]",13.151855896801322,3.1643165597973764,1
3.100263025390603e-207,8.0,"[13.164316559797376, 5e-323]",14.01551118493013,4.028920606286468,1
0.05413801886203936,9.0,"[14.02892060628647, 6.301439092670358e-208]",13.704018526811469,3.7159329139529804,1
0.08816187786557947,10.0,"[13.708707828865034, 0.007225085087945616]",13.713416022356014,3.724624098125294,1
0.1185238816647423,11.0,"[13.713111523717492, 0.011512574407801696]",13.720984983888343,3.731578639521202,1
0.14579118460222734,12.0,"[13.71640940970196, 0.015169229819242035]",13.727078552654444,3.7371323852292853,1
0.1704189884863898,13.0,"[13.718818238175313, 0.018314147053971486]",13.731972033377687,3.741547517321623,1
0.19277693065463042,14.0,"[13.720508135887838, 0.021039381433783932]",13.735882557939517,3.7450310123721344,1
0.2131683358744246,15.0,"[13.721613968950557, 0.023417043421577886]",13.738983130958557,3.747747881165999,1
0.23184448791501341,16.0,"[13.722243581436437, 0.025504299729560972]",13.74141284439519,3.749830829123531,1
0.24901536271553526,17.0,"[13.722483867186403, 0.02734696193712827]",13.743284424644552,3.7513874131286347,1
,18.0,"[13.72240530988837, 0.028982103240265268]",,,>6
0.28015286509330684,19.0,"[13.499076433647364, 0.025588352611479636]",14.489075099010797,3.141280899087447,2
0.2941890613322013,20.0,"[13.122627660275848, 0.01865323881159847]",14.785618004041531,2.9568410223571204,2
0.30720571826024023,21.0,"[12.941579931431761, 0.015261090925359521]",15.01983370607314,2.829104570304681,2
0.3193118114249224,22.0,"[12.81611669363605, 0.012987876668629007]",15.218662715605255,2.7314180397282475,2
0.33060117660414834,23.0,"[12.720108373434533, 0.011309666293714962]",15.393363160542869,2.6528266021460793,2
0.3411551314878527,24.0,"[12.642819181251788, 0.01000742089429076]",15.550001670979878,2.587559585744204,2
0.35104450280036664,25.0,"[12.57859520069044, 0.008964385053764828]",15.692331762397131,2.532145698836991,2
0.3603312617907465,26.0,"[12.524035810107417, 0.008109888729572934]",15.822890534781614,2.4843142875413133,2
0.3690698624110299,27.0,"[12.47691663086656, 0.007397656674752874]",15.943502184188736,2.442491371215419,2
0.37730834507210687,28.0,"[12.435695651763739, 0.006795719451679773]",16.05553954569955,2.405538353561125,2
0.3850892526815837,29.0,"[12.399257241288877, 0.0062811122722475484]",16.16007256038683,2.3726041553903734,2
0.3924503950003842,30.0,"[12.366767316061415, 0.0058368393289587855]",16.25795842625095,2.3430358347618303,2
0.3994254896113927,31.0,"[12.337585813846097, 0.005450020915733363]",16.349899324738548,2.3163217091391926,2
0.4060447019410848,32.0,"[12.3112110035493, 0.005110705589892565]",16.43648101296364,2.292053635595856,2
0.41233510226396636,33.0,"[12.287242557104701, 0.004811078491155562]",16.51819956386315,2.2699011348370637,2
0.4183210541023928,34.0,"[12.265356218048233, 0.004544916788832163]",16.595480463082367,2.2495931311363324,2
0.4240245456692298,35.0,"[12.245285925932963, 0.0043072052033692465]",16.66869260564557,2.230904754010582,2
0.42946547381371736,36.0,"[12.22681089550509, 0.0040938585054924575]",16.738158788005606,2.2136476000172336,2
0.43466188819057805,37.0,"[12.209746082599693, 0.003901517417539365]",16.80416372959072,2.1976624178473565,2
0.43963020198112956,38.0,"[12.19393502182029, 0.003727396027067409]",16.866960313258915,2.1828135267501616,2
0.44438537437710857,39.0,"[12.179244360687461, 0.003569166062700144]",16.926774515827624,2.168984497961607,2
0.4489410691355103,40.0,"[12.16555962995894, 0.0034248680026673054]",16.983809357873024,2.156074771657539,2
0.45330979278115935,41.0,"[12.152781929645414, 0.0032928420121256866]",17.038248107389766,2.14399697708361,2
0.4575030154380351,42.0,"[12.14082530335175, 0.00317167373186041]",17.090256907485845,2.1326747882157684,2
0.46153127678326755,43.0,"[12.12961463689019, 0.0030601513255776596]",17.13998695356954,2.1220411921487634,2
0.4654042792180429,44.0,"[12.119083960992796, 0.002957231155966461]",17.187576313892205,2.1120370790192324,2
0.4691309700200912,45.0,"[12.109175068879074, 0.002862010140159469]",17.233151464620562,2.102610084900946,2
0.4727196139699348,46.0,"[12.099836381577983, 0.0027737033229621004]",17.27682859408941,2.0937136355338906,2
0.4761778577169016,47.0,"[12.091022009973477, 0.002691625560413591]",17.318714718671746,2.0853061508278903,2
0.4795127869623218,48.0,"[12.082690974361375, 0.002615176466514547]",17.358908643578413,2.0773503790643293,2
0.4827309773797609,49.0,"[12.074806551095048, 0.002543827969281685]",17.39750179498936,2.069812836476167,2
0.485838540059961,50.0,"[12.067335722508798, 0.0024771139673694124]",17.434578944634957,2.062663333016664,2
